"hhid","Income","FamSize","college","retired","cluster","choice","PPkStk","PBBStk","PFlStk","PHseStk","PGenStk","PImpStk","PSSTub","PPkTub","PFlTub","PHseTub"
2116871,42.5,2,1,1,8,3,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2116871,42.5,2,1,1,8,3,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2116871,42.5,2,1,1,8,3,0.62,0.5,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.61
2116871,42.5,2,1,1,8,3,0.62,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2116871,42.5,2,1,1,8,3,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2116871,42.5,2,1,1,8,3,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2116871,42.5,2,1,1,8,3,0.25,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2116871,42.5,2,1,1,8,3,0.5,0.5,0.99,0.19,0.34,0.72,0.65,1.08,1.19,0.74
2116871,42.5,2,1,1,8,3,0.5,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2116871,42.5,2,1,1,8,3,0.5,0.5,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2116871,42.5,2,1,1,8,3,0.58,0.58,0.99,0.29,0.33,0.72,0.65,1.07,1.19,0.59
2116871,42.5,2,1,1,8,3,0.29,0.51,0.99,0.29,0.33,0.72,0.65,1.07,1.19,0.59
2116871,42.5,2,1,1,8,3,0.58,0.63,0.99,0.35,0.33,0.72,0.85,1.07,1.19,0.59
2116871,42.5,2,1,1,8,3,0.58,0.58,0.99,0.29,0.33,0.69,0.85,1.07,1.19,0.59
2116871,42.5,2,1,1,8,3,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.54
2116871,42.5,2,1,1,8,3,0.39,0.55,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2116871,42.5,2,1,1,8,3,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2116871,42.5,2,1,1,8,3,0.39,0.58,0.99,0.29,0.33,0.69,0.56,1.07,1.19,0.56
2116871,42.5,2,1,1,8,3,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2116871,42.5,2,1,1,8,3,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2116871,42.5,2,1,1,8,3,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2117200,42.5,3,1,0,8,1,0.63,0.67,1.09,0.57,0.33,0.75,0.85,0.98,1.17,0.51
2117200,42.5,3,1,0,8,4,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2117200,42.5,3,1,0,8,4,0.5,0.59,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2117200,42.5,3,1,0,8,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2117200,42.5,3,1,0,8,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117200,42.5,3,1,0,8,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117200,42.5,3,1,0,8,2,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2117200,42.5,3,1,0,8,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2117200,42.5,3,1,0,8,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2117226,37.5,4,0,0,8,3,0.63,0.67,0.99,0.57,0.49,0.93,0.85,0.98,1.17,0.59
2117226,37.5,4,0,0,8,3,0.63,0.67,1.08,0.57,0.33,0.93,0.85,0.98,1.17,0.59
2117226,37.5,4,0,0,8,3,0.63,0.67,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2117226,37.5,4,0,0,8,3,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
2117226,37.5,4,0,0,8,3,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
2117226,37.5,4,0,0,8,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2117226,37.5,4,0,0,8,3,0.62,0.5,0.99,0.31,0.36,0.75,0.64,1.1,1.19,0.59
2117226,37.5,4,0,0,8,3,0.62,0.5,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.56
2117226,37.5,4,0,0,8,3,0.62,0.61,0.99,0.49,0.34,0.75,0.65,1.09,1.19,0.59
2117226,37.5,4,0,0,8,3,0.58,0.61,0.99,0.45,0.34,0.75,0.65,1.07,1.19,0.59
2117226,37.5,4,0,0,8,3,0.5,0.58,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2117226,37.5,4,0,0,8,3,0.58,0.58,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2117226,37.5,4,0,0,8,3,0.29,0.5,0.99,0.29,0.34,0.69,0.56,1.09,1.19,0.56
2117242,17.5,1,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117242,17.5,1,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117242,17.5,1,0,0,7,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117242,17.5,1,0,0,7,2,0.58,0.61,0.99,0.45,0.34,0.75,0.85,1.07,1.19,0.59
2117242,17.5,1,0,0,7,2,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117242,17.5,1,0,0,7,2,0.5,0.58,0.99,0.45,0.34,0.72,0.86,1.07,1.19,0.59
2117242,17.5,1,0,0,7,4,0.5,0.5,0.99,0.19,0.34,0.72,0.85,1.08,1.19,0.74
2117242,17.5,1,0,0,7,2,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
2117242,17.5,1,0,0,7,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117242,17.5,1,0,0,7,2,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2117242,17.5,1,0,0,7,2,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2117242,17.5,1,0,0,7,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2117242,17.5,1,0,0,7,2,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2117242,17.5,1,0,0,7,2,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2117408,22.5,4,0,0,2,1,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
2117408,22.5,4,0,0,2,1,0.63,0.67,1.04,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2117408,22.5,4,0,0,2,1,0.63,0.67,1.04,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2117408,22.5,4,0,0,2,4,0.62,0.5,0.99,0.29,0.36,0.75,0.85,1.09,1.19,0.59
2117408,22.5,4,0,0,2,5,0.62,0.5,0.99,0.28,0.36,0.75,0.85,1.1,1.19,0.59
2117408,22.5,4,0,0,2,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2117408,22.5,4,0,0,2,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117408,22.5,4,0,0,2,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117408,22.5,4,0,0,2,3,0.62,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
2117408,22.5,4,0,0,2,4,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2117408,22.5,4,0,0,2,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2117408,22.5,4,0,0,2,4,0.39,0.5,0.99,0.29,0.33,0.69,0.79,1.08,1.19,0.56
2117424,2.5,1,0,1,3,1,0.5,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117424,2.5,1,0,1,3,4,0.58,0.45,1.02,0.25,0.34,0.92,0.85,1.07,1.19,0.59
2117499,55,4,1,0,10,4,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117499,55,4,1,0,10,1,0.58,0.63,0.99,0.35,0.33,0.72,0.85,1.07,1.19,0.59
2117523,27.5,3,0,0,1,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2117523,27.5,3,0,0,1,7,0.5,0.58,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
2117523,27.5,3,0,0,1,4,0.58,0.58,0.99,0.45,0.25,0.72,0.85,1.07,1.19,0.59
2117531,17.5,4,0,0,7,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117531,17.5,4,0,0,7,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117531,17.5,4,0,0,7,1,0.29,0.51,0.99,0.33,0.33,0.72,0.85,1.07,1.21,0.59
2117549,32.5,4,0,0,6,5,0.66,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2117549,32.5,4,0,0,6,5,0.62,0.89,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2117549,32.5,4,0,0,6,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2117549,32.5,4,0,0,6,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117549,32.5,4,0,0,6,5,0.58,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
2117549,32.5,4,0,0,6,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117549,32.5,4,0,0,6,4,0.58,0.57,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2117549,32.5,4,0,0,6,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2117697,55,2,1,0,10,1,0.29,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
2117697,55,2,1,0,10,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,1,0.61,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117697,55,2,1,0,10,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117697,55,2,1,0,10,1,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2117697,55,2,1,0,10,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2117697,55,2,1,0,10,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2117804,7.5,4,0,0,5,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2117804,7.5,4,0,0,5,5,0.62,0.61,0.99,0.57,0.36,0.76,0.85,1.09,1.19,0.59
2117804,7.5,4,0,0,5,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117804,7.5,4,0,0,5,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117804,7.5,4,0,0,5,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117804,7.5,4,0,0,5,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2117911,55,5,1,0,10,1,0.5,0.59,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2117911,55,5,1,0,10,2,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2117911,55,5,1,0,10,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117911,55,5,1,0,10,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117911,55,5,1,0,10,2,0.58,0.44,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2117911,55,5,1,0,10,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2117911,55,5,1,0,10,2,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2118174,17.5,3,0,0,7,1,0.63,0.59,1.09,0.57,0.45,0.94,0.85,0.98,1.17,0.59
2118174,17.5,3,0,0,7,7,0.66,0.59,1.08,0.57,0.45,0.93,0.7,0.98,1.17,0.59
2118174,17.5,3,0,0,7,7,0.66,0.59,1.08,0.57,0.36,0.93,0.75,1.09,1.19,0.33
2118174,17.5,3,0,0,7,1,0.66,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2118174,17.5,3,0,0,7,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2118174,17.5,3,0,0,7,2,0.58,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2118174,17.5,3,0,0,7,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118174,17.5,3,0,0,7,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118174,17.5,3,0,0,7,1,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2118174,17.5,3,0,0,7,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2118174,17.5,3,0,0,7,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2118182,32.5,3,0,0,6,3,0.63,0.67,1.09,0.57,0.36,0.91,0.85,1.09,1.19,0.55
2118182,32.5,3,0,0,6,1,0.63,0.67,1.09,0.57,0.36,0.91,0.85,1.09,1.19,0.55
2118182,32.5,3,0,0,6,2,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2118216,12.5,2,0,0,9,1,0.5,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2118216,12.5,2,0,0,9,7,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.09,1.19,0.59
2118216,12.5,2,0,0,9,3,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118216,12.5,2,0,0,9,1,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2118257,2.5,3,0,0,3,1,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2118257,2.5,3,0,0,3,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2118257,2.5,3,0,0,3,1,0.19,0.47,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2118281,17.5,3,0,0,7,1,0.29,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2118281,17.5,3,0,0,7,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2118281,17.5,3,0,0,7,1,0.29,0.5,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2118281,17.5,3,0,0,7,7,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.07,1.19,0.56
2118281,17.5,3,0,0,7,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2118299,27.5,3,1,0,1,4,0.63,0.59,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
2118299,27.5,3,1,0,1,4,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2118299,27.5,3,1,0,1,4,0.66,0.59,1.11,0.57,0.33,0.96,0.85,1.09,1.19,0.59
2118299,27.5,3,1,0,1,4,0.66,0.59,1.08,0.57,0.33,1.01,0.85,1.14,1.19,0.59
2118299,27.5,3,1,0,1,4,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
2118299,27.5,3,1,0,1,4,0.66,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.34,0.33
2118299,27.5,3,1,0,1,4,0.29,0.59,1.08,0.57,0.34,0.93,0.85,1.09,1.19,0.33
2118299,27.5,3,1,0,1,4,0.29,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.47
2118299,27.5,3,1,0,1,1,0.5,0.58,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2118299,27.5,3,1,0,1,4,0.58,0.65,0.99,0.25,0.34,0.72,0.65,1.07,1.19,0.59
2118299,27.5,3,1,0,1,4,0.58,0.56,0.99,0.33,0.33,0.72,0.65,1.07,1.19,0.59
2118299,27.5,3,1,0,1,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2118307,12.5,2,0,0,9,1,0.5,0.58,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
2118307,12.5,2,0,0,9,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118307,12.5,2,0,0,9,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118307,12.5,2,0,0,9,4,0.58,0.58,0.99,0.25,0.25,0.72,0.85,1.07,1.19,0.59
2118307,12.5,2,0,0,9,4,0.58,0.58,0.99,0.29,0.25,0.72,0.85,1.07,1.19,0.59
2118307,12.5,2,0,0,9,1,0.29,0.5,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
2118307,12.5,2,0,0,9,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2118307,12.5,2,0,0,9,7,0.58,0.58,0.99,0.38,0.33,0.69,0.5,1.12,1.19,0.56
2118307,12.5,2,0,0,9,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
2118307,12.5,2,0,0,9,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
2118307,12.5,2,0,0,9,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
2118414,22.5,2,0,1,4,1,0.63,0.67,0.99,0.57,0.39,0.99,0.85,0.98,1.17,0.67
2118414,22.5,2,0,1,4,1,0.66,0.59,1.11,0.57,0.33,0.96,0.85,1.09,1.19,0.59
2118414,22.5,2,0,1,4,1,0.66,0.68,1.09,0.57,0.36,1.02,0.85,1.1,1.19,0.33
2118414,22.5,2,0,1,4,1,0.62,0.5,1.13,0.57,0.36,0.93,0.85,1.16,1.19,0.59
2118414,22.5,2,0,1,4,1,0.5,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2118414,22.5,2,0,1,4,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2118448,27.5,3,0,0,1,1,0.29,0.59,1.08,0.57,0.34,0.93,0.85,1.09,1.19,0.33
2118448,27.5,3,0,0,1,1,0.29,0.59,1.08,0.57,0.34,0.93,0.85,1.09,1.19,0.33
2118448,27.5,3,0,0,1,1,0.63,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,1,0.63,0.59,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,1,0.63,0.59,0.99,0.57,0.36,0.88,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,5,0.62,0.59,1.09,0.57,0.36,0.93,0.87,1.09,1.24,0.65
2118448,27.5,3,0,0,1,2,0.62,0.29,1.09,0.58,0.36,1.38,0.85,1.09,1.19,0.7
2118448,27.5,3,0,0,1,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2118448,27.5,3,0,0,1,4,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.58
2118448,27.5,3,0,0,1,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2118448,27.5,3,0,0,1,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,4,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,1,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,4,0.58,0.58,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,2,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2118448,27.5,3,0,0,1,4,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.08,1.19,0.56
2118448,27.5,3,0,0,1,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2118448,27.5,3,0,0,1,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2118448,27.5,3,0,0,1,4,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2118448,27.5,3,0,0,1,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2118448,27.5,3,0,0,1,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2118448,27.5,3,0,0,1,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
2118679,22.5,3,1,0,4,4,0.67,0.67,1.08,0.57,0.49,0.86,0.88,0.98,1.17,0.59
2118679,22.5,3,1,0,4,4,0.67,0.67,1.08,0.57,0.49,0.83,0.85,0.98,1.17,0.5
2118679,22.5,3,1,0,4,1,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
2118679,22.5,3,1,0,4,4,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2118810,17.5,2,0,1,7,8,0.62,0.59,1.09,0.57,0.36,0.93,0.87,1.09,1.24,0.65
2118810,17.5,2,0,1,7,7,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2118810,17.5,2,0,1,7,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
2118810,17.5,2,0,1,7,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2118810,17.5,2,0,1,7,8,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2118810,17.5,2,0,1,7,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
2118810,17.5,2,0,1,7,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2119024,12.5,2,0,1,9,1,0.29,0.61,1.09,0.57,0.33,0.82,0.85,1.09,1.19,0.59
2119024,12.5,2,0,1,9,1,0.62,0.61,1.09,0.57,0.34,1.07,0.85,1.09,1.19,0.59
2119024,12.5,2,0,1,9,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
2119024,12.5,2,0,1,9,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
2119149,17.5,4,0,0,7,7,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2119149,17.5,4,0,0,7,7,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
2119149,17.5,4,0,0,7,1,0.29,0.67,1.09,0.57,0.35,0.93,0.85,1.09,1.19,0.33
2119149,17.5,4,0,0,7,7,0.63,0.67,1.09,0.57,0.36,0.93,0.75,1.09,1.19,0.42
2119149,17.5,4,0,0,7,7,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
2119149,17.5,4,0,0,7,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2119149,17.5,4,0,0,7,7,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2119149,17.5,4,0,0,7,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
2119149,17.5,4,0,0,7,7,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2119164,67.5,4,1,0,10,7,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2119164,67.5,4,1,0,10,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
2119164,67.5,4,1,0,10,2,0.58,0.44,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
2119164,67.5,4,1,0,10,4,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
2119164,67.5,4,1,0,10,4,0.58,0.58,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
2119164,67.5,4,1,0,10,7,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2119164,67.5,4,1,0,10,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
2119164,67.5,4,1,0,10,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
2119255,12.5,1,0,0,9,1,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
2119255,12.5,1,0,0,9,8,0.58,0.55,0.99,0.37,0.34,0.72,0.85,1.07,1.19,0.59
2119255,12.5,1,0,0,9,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
2119347,22.5,4,0,0,2,5,0.63,0.59,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
2119347,22.5,4,0,0,2,5,0.63,0.59,1.09,0.57,0.45,0.94,0.85,0.98,1.17,0.59
2119347,22.5,4,0,0,2,5,0.66,0.59,1.08,0.57,0.33,1.01,0.85,1.14,1.19,0.59
2119347,22.5,4,0,0,2,5,0.63,0.59,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.33
2119347,22.5,4,0,0,2,5,0.63,0.59,0.99,0.57,0.36,0.88,0.85,1.09,1.19,0.59
2119347,22.5,4,0,0,2,5,0.63,0.59,1.02,0.57,0.36,0.93,0.85,1.09,1.23,0.65
